,lines,name
542, though, chill factor 
543,not tonight time to time yeah, chill factor 
544,doc long yeah i know him weirdo guy he comes in from long, chill factor 
545,doc assumptions are always dangerous, chill factor 
546,i assume you have one actually i was just looking for a restroom, chill factor 
547,look like you're after something more dangerous and a rifle you on the other hand, chill factor 
548,uh you wanna hunt outta season it's cool with me but mostly well they just take a six i beg your pardon, chill factor 
549,deer quite a getup for jacking, chill factor 
550,dangerous assumptions are always, chill factor 
551,i assume you want that to go iced coffee, chill factor 
552,well then how about a cup of coffee darlene lene, chill factor 
553,yeah they call me dar is this your establishment, chill factor 
554,mornin' we gotta get help aw fuck damn, chill factor 
555,ready before the morning crowd blows in i got it ready before the morning crowd blows in, chill factor 
556,two pots of coffee like april it gives him gas and make sure there's two pots of coffee, chill factor 
557,and don't give him any ice cream be sure you feed bosco, chill factor 
558,yeah mm it doesn't take a genius, chill factor 
559,i can handle it fore he closes which means you're gonna have to cover the grill and the floor, chill factor 
560,oh well i have got to get to the dentist be time remember, chill factor 
561,darlene it's five thirty now i worked late for you this mornin' and you didn't wanna spring for over it, chill factor 
562,and then my night man shows up when he feels like son of all the days for you to show up late first the idiot april calls in sick then i got a bad tooth, chill factor 
563,goddamn it ma , chill factor 
564,and you ain't gonna start now you know i have yet to get a simple cup of coffee and a meal in this place darlene, chill factor 
565, his i know yours i don't have a clue but if it wasn't for you i think he'd have drifted right on through this town, chill factor 
566,ah secrets, chill factor 
567,uh we both like to fish there's something else too, chill factor 
568,somehow he's smart enough to get you, chill factor 
569,well most of the time he looks like something the cat might have dragged in but you know oh you're two of a kind doc oh he may not have your sheepskins and, chill factor 
570,oh no story of my life well one thing you won't lose is that friend of yours back there i'll tell you that, chill factor 
571,oh caught a few lost a few ext dam day, chill factor 
572,kabula's out geneva just pulled the plug, chill factor 
573,ext dam day sir i got taipei grindin' on me here how long is this supposed to ta, chill factor 
574,ext dam day go, chill factor 
575,rangers int darlene's store night, chill factor 
576,it's after five int u s research laboratory corridor night, chill factor 
577,you got thirty minutes video lock, chill factor 
578,int tunnel day tight, chill factor 
579,we're gonna seal that tunnel i want it air great all right, chill factor 
580,int tunnel day major we've gotta seal that tunnel major, chill factor 
581,int vitelli's helicopter day forty nine, chill factor 
582,int vitelli's helicopter day no sign of 'em, chill factor 
583,int postal van day now, chill factor 
584,hit it negative negative, chill factor 
585,is elvis out get ready to take it out, chill factor 
586,that tunnel here's what i want you to do, chill factor 
587,what's going on colonel , chill factor 
588,all right let's move gomez you fight the battles you can win now we've been outmaneuvered here brynner's next move is gonna be to get elvis out of the country and sell him to the highest bidder to do that he has to have planned an exit point that's where we intercept him that's where we make our play now you and your men back off, chill factor 
589,sir we can't just let him get away with this it's not over brynner, chill factor 
590,he was major andrew bryn colonel sir who the hell is this guy, chill factor 
591,after that re and where are you going, chill factor 
592, the sooner you get up the lab the sooner you'll figure it out, chill factor 
593,pappas that other guy was unloading ice cream into a freezer now what could he have to do with a military scientist huh missoula's reporting the refrigerator truck as a stolen vehicle i told you mason was walking shit, chill factor 
594,it must've happened right after we left thanks, chill factor 
595,all right enough look son, chill factor 
596,that little geek is my it could be a cover i suppose, chill factor 
597,mason no he's a soda jerk drifter a hamburger flipper run a check fbi interpol, chill factor 
598,son a man named tim ma, chill factor 
599,who's your suspect five, chill factor 
600,one of our units is pursuing a suspect up the thirty well i've got dr long's body down at the coroner's office, chill factor 
601,have you i d 'd the bodies colonel, chill factor 
602,what the hell are you talkin' about i will tell you what i, chill factor 
603,i don't suppose you'd like to tell me what this is all about uh huh, chill factor 
604,deputy art lewis jerome county sheriff's department , chill factor 
605,excellent time, chill factor 
606,try this one out some hey doc might wanna, chill factor 
607, there's nothin' goin' on out there doc except maybe the occasional fly fisherman, chill factor 
608,couldn't sleep pumper is everything uh all right tonight morning doc awful early aren't ya, chill factor 
609,let me have those that the prey can bite back, chill factor 
